,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Id,LotFrontage,LotArea,Street,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrType,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,MiscVal,MoSold,YrSold,SalePrice,TotalBathroom,TotalPorch,Remodel,Age,IsNew,NeighborType,TotalArea,MSSubClass_1 story 1946+,MSSubClass_1 story PUD 1946+,"MSSubClass_1,5 story fin","MSSubClass_1,5 story unf",MSSubClass_2 family conversion,MSSubClass_2 story 1945-,MSSubClass_2 story 1946+,MSSubClass_2 story PUD 1946+,"MSSubClass_2,5 story all ages",MSSubClass_duplex all style/age,MSSubClass_split foyer,MSSubClass_split/multi level,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Alley_Pave,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_CulDSac,LotConfig_FR2,LotConfig_Inside,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Feedr,Condition1_Norm,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition2_Norm,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofMatl_CompShg,RoofMatl_Tar&Grv,Exterior1st_BrkFace,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_BrkFace,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_MetalSd,Exterior2nd_Plywood,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Heating_GasA,Heating_GasW,Electrical_FuseA,Electrical_FuseF,Electrical_SBrkr,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_Detchd,Fence_GdWo,Fence_MnPrv,Fence_MnWw,MiscFeature_Shed,SaleType_New,SaleType_WD,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
658,658,658,658,658,658,659,78.0,17503,1,3,2,6,5,1948,1950,0,0.0,3,3,3,3,1,1,0,1,0,912,912,3,1,912,546,0,1458,0,1,1,0,3,1,3,6,7,1,4,1948.0,1,1,330,3,3,2,192,0,0,0,0,0,0,0,1,2010,97500,1.5,0,1,60,0,1,2370,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
659,659,659,659,659,659,660,75.0,9937,1,3,2,5,7,1964,1999,0,0.0,3,4,3,3,1,4,637,1,0,849,1486,5,1,1486,0,0,1486,1,0,1,0,3,1,3,7,7,0,0,1968.0,3,2,480,3,3,2,0,0,0,0,0,0,0,0,3,2009,167000,2.0,0,1,10,0,1,2972,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
660,660,660,660,660,660,661,80.0,12384,1,3,2,7,7,1976,1976,1,233.0,3,3,4,3,1,1,0,1,0,793,793,3,1,1142,793,0,1935,0,0,2,1,3,1,3,7,7,1,3,1976.0,2,2,550,3,3,2,0,113,252,0,0,0,0,0,11,2007,197900,2.5,365,0,31,0,1,2728,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
661,661,661,661,661,661,662,52.0,46589,1,1,2,8,7,1994,2005,1,528.0,4,3,4,4,1,6,1361,3,180,88,1629,5,1,1686,762,0,2448,1,0,2,1,4,1,4,8,7,1,3,1994.0,2,3,711,3,3,2,517,76,0,0,0,0,0,0,7,2009,402000,3.5,76,1,4,0,2,4077,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
662,662,662,662,662,662,663,120.0,13560,1,3,2,6,3,1968,1968,1,216.0,3,3,2,2,1,1,0,1,0,1392,1392,4,1,1392,0,0,1392,1,0,1,0,2,1,3,5,2,2,3,1968.0,2,2,576,3,3,2,0,0,240,0,0,0,0,0,7,2009,110000,2.0,240,0,41,0,1,2784,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
663,663,663,663,663,663,664,90.0,10012,1,3,2,4,5,1972,1972,0,0.0,3,3,4,3,3,4,920,3,180,38,1138,3,1,1181,0,0,1181,1,0,2,0,3,1,3,6,7,0,0,1974.0,2,2,588,3,3,2,0,0,180,0,0,0,0,0,4,2008,137500,3.0,180,0,36,0,1,2319,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
664,664,664,664,664,664,665,49.0,20896,1,1,2,8,5,2005,2006,0,0.0,4,3,5,3,2,6,1721,1,0,356,2077,5,1,2097,0,0,2097,1,0,1,1,1,1,5,8,7,1,5,2005.0,3,3,1134,3,3,2,192,267,0,0,0,0,0,0,1,2006,423000,2.5,267,1,0,0,1,4174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
665,665,665,665,665,665,666,106.0,11194,1,2,2,8,5,2000,2000,1,40.0,4,3,4,3,1,1,0,1,0,1406,1406,5,1,1454,482,0,1936,0,0,2,1,3,1,4,7,7,1,3,2000.0,2,2,504,3,3,2,188,124,0,0,0,0,0,0,11,2006,230500,2.5,124,0,6,0,1,3342,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
666,666,666,666,666,666,667,73.0,18450,1,2,2,6,5,1965,1979,0,113.0,3,4,4,3,1,2,187,3,723,111,1021,3,1,1465,915,0,2380,0,0,2,1,3,1,3,7,1,1,1,1965.0,1,2,596,3,3,2,0,265,0,0,0,0,0,0,8,2007,129000,2.5,265,1,28,0,1,3401,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
667,667,667,667,667,667,668,65.0,8125,1,3,2,6,5,1994,1998,1,258.0,3,3,4,3,1,6,1138,1,0,270,1408,5,1,1679,0,0,1679,1,0,2,0,3,1,4,7,7,1,2,1994.0,2,2,575,3,3,2,224,42,0,0,0,0,0,0,10,2008,193500,3.0,42,1,10,0,1,3087,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
668,668,668,668,668,668,669,71.0,14175,1,3,1,5,6,1956,1987,0,0.0,3,3,3,3,1,3,988,1,0,200,1188,4,1,1437,0,0,1437,1,0,1,1,3,1,3,6,5,1,3,1999.0,1,2,576,3,3,2,304,0,0,0,0,0,0,0,11,2006,168000,2.5,0,1,19,0,1,2625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
669,669,669,669,669,669,670,80.0,11600,1,3,2,4,5,1922,1950,0,0.0,3,3,2,3,1,1,0,1,0,700,700,5,1,1180,0,0,1180,0,0,1,0,2,1,2,5,7,1,4,1922.0,1,1,252,3,2,2,0,0,67,0,0,0,0,0,7,2006,137500,1.0,67,1,56,0,1,1880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
670,670,670,670,670,670,671,64.0,8633,1,3,2,6,5,2005,2005,0,0.0,4,3,4,3,1,6,193,1,0,545,738,5,1,738,738,0,1476,1,0,2,1,3,1,4,7,7,0,0,2005.0,3,2,540,3,3,2,100,35,0,0,0,0,0,0,2,2009,173500,3.5,35,0,4,0,1,2214,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
671,671,671,671,671,671,672,54.0,6629,1,3,2,6,6,1925,1950,0,0.0,3,4,3,3,1,4,551,1,0,121,672,3,0,697,672,0,1369,1,0,2,0,3,1,3,6,7,0,0,1930.0,1,1,300,3,3,2,147,0,0,0,0,0,0,0,7,2009,103600,3.0,0,1,59,0,1,2041,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
672,672,672,672,672,672,673,68.0,11250,1,2,2,6,6,1977,1977,0,0.0,4,3,4,3,1,5,767,1,0,441,1208,3,1,1208,0,0,1208,1,0,1,1,3,1,3,6,7,1,3,1977.0,2,2,546,3,3,2,198,42,0,0,0,0,0,0,6,2006,165000,2.5,42,0,29,0,1,2416,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
673,673,673,673,673,673,674,110.0,14442,1,3,2,6,7,1957,2004,1,106.0,3,3,3,3,1,6,1186,1,0,291,1477,5,1,1839,0,0,1839,1,0,2,0,3,1,4,7,7,2,3,1957.0,3,2,416,3,3,2,0,87,0,0,200,0,0,0,6,2007,257500,3.0,287,1,3,0,1,3316,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
674,674,674,674,674,674,675,80.0,9200,1,3,2,6,6,1965,1965,0,0.0,3,3,3,3,1,3,892,1,0,244,1136,3,1,1136,0,0,1136,1,0,1,0,3,1,3,5,7,1,4,1965.0,2,1,384,3,3,2,426,0,0,0,0,0,0,0,7,2008,140000,2.0,0,0,43,0,1,2272,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
675,675,675,675,675,675,676,24.0,2289,1,3,2,6,6,1978,1978,0,0.0,3,3,3,3,1,5,311,1,0,544,855,3,1,855,586,0,1441,0,0,2,1,3,1,3,7,7,1,3,1978.0,1,2,440,3,3,2,28,0,0,0,0,0,0,0,4,2009,148500,2.5,0,0,31,0,1,2296,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
676,676,676,676,676,676,677,60.0,9600,1,3,2,4,2,1900,1950,0,0.0,3,3,3,2,1,1,0,1,0,1095,1095,2,0,1095,679,0,1774,1,0,2,0,4,2,3,8,5,0,0,1920.0,1,3,779,2,2,0,0,0,90,0,0,0,0,0,5,2006,87000,3.0,90,1,56,0,1,2869,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
677,677,677,677,677,677,678,52.0,9022,1,3,2,5,8,1924,2006,0,0.0,4,3,3,3,1,1,0,1,0,768,768,5,1,792,0,0,792,0,0,1,0,2,1,4,5,7,0,0,1924.0,1,1,240,2,2,0,316,0,120,0,0,0,0,0,5,2009,109500,1.0,120,1,3,0,1,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
678,678,678,678,678,678,679,80.0,11844,1,2,2,8,5,2008,2008,2,464.0,4,3,5,3,2,1,0,1,0,2046,2046,5,1,2046,0,0,2046,0,0,2,1,3,1,4,7,7,1,4,2008.0,3,3,834,3,3,2,322,82,0,0,0,0,0,0,7,2009,372500,2.5,82,0,1,0,2,4092,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
679,679,679,679,679,679,680,71.0,9945,1,2,2,5,5,1961,1961,1,57.0,3,3,3,3,1,3,827,1,0,161,988,3,1,988,0,0,988,1,0,1,0,3,1,3,5,7,0,0,1963.0,1,2,572,3,3,2,0,0,0,0,0,0,0,0,10,2007,128500,2.0,0,0,46,0,1,1976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
680,680,680,680,680,680,681,50.0,8012,1,3,2,6,5,1980,1980,0,0.0,3,3,4,3,1,4,543,4,119,261,923,3,1,923,0,0,923,0,0,2,0,2,1,3,5,7,1,3,1980.0,2,1,264,3,3,2,80,0,0,0,0,0,0,0,5,2010,143000,2.0,0,0,30,0,1,1846,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
681,681,681,681,681,681,682,55.0,4500,1,1,2,5,5,1932,2000,0,0.0,3,3,3,3,1,3,182,1,0,611,793,5,1,848,672,0,1520,0,0,1,0,3,1,3,6,7,0,0,1968.0,1,1,281,3,3,2,0,0,56,0,0,0,0,0,7,2009,159434,1.0,56,1,9,0,1,2313,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
682,682,682,682,682,682,683,80.0,2887,1,3,2,6,5,1996,1997,0,0.0,3,3,4,3,2,6,1003,1,0,288,1291,5,1,1291,0,0,1291,1,0,1,0,2,1,4,6,7,1,4,1996.0,1,2,431,3,3,2,307,0,0,0,0,0,0,0,11,2008,173000,2.0,0,1,11,0,1,2582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
683,683,683,683,683,683,684,90.0,11248,1,2,2,9,5,2002,2002,2,215.0,4,3,4,3,3,6,1059,1,0,567,1626,5,1,1668,0,0,1668,1,0,2,0,3,1,4,7,7,1,3,2002.0,3,3,702,3,3,2,257,45,0,0,0,0,0,0,7,2007,285000,3.0,45,0,5,0,1,3294,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
684,684,684,684,684,684,685,58.0,16770,1,1,2,7,5,1998,1998,1,30.0,4,3,4,3,1,1,0,1,0,1195,1195,4,1,1195,644,0,1839,0,0,2,1,4,1,3,7,7,0,0,1998.0,3,2,486,3,3,2,0,81,0,0,0,0,0,0,6,2010,221000,2.5,81,0,12,0,2,3034,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
685,685,685,685,685,685,686,61.5,5062,1,2,2,7,5,1984,1984,0,0.0,4,3,4,3,2,6,828,2,182,180,1190,4,1,1190,900,0,2090,1,0,2,0,3,1,4,6,6,1,3,1984.0,3,2,577,3,3,2,219,0,0,0,0,0,0,0,9,2007,207500,3.0,0,0,23,0,2,3280,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
686,686,686,686,686,686,687,84.0,10207,1,3,2,7,6,2007,2007,0,0.0,4,3,4,3,1,1,0,1,0,874,874,5,1,874,887,0,1761,0,0,3,0,3,1,4,7,7,0,0,2007.0,3,2,578,3,3,2,144,105,0,0,0,0,0,0,8,2007,227875,3.0,105,0,0,1,1,2635,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
687,687,687,687,687,687,688,73.5,5105,1,1,2,7,5,2004,2004,0,0.0,4,3,4,3,1,6,239,1,0,312,551,5,1,551,551,0,1102,0,0,2,1,2,1,4,4,7,0,0,2004.0,1,2,480,3,3,2,0,60,0,0,0,0,0,0,3,2007,148800,2.5,60,0,3,0,1,1653,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
688,688,688,688,688,688,689,60.0,8089,1,3,2,8,6,2007,2007,1,0.0,4,3,4,3,3,6,945,1,0,474,1419,5,1,1419,0,0,1419,1,0,2,0,2,1,4,7,7,1,4,2007.0,2,2,567,3,3,2,140,0,0,0,0,0,0,0,10,2007,392000,3.0,0,0,0,1,2,2838,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
689,689,689,689,689,689,690,61.0,7577,1,2,2,6,5,2005,2006,2,256.0,4,3,4,3,3,5,20,1,0,1342,1362,5,1,1362,0,0,1362,0,0,2,0,2,1,4,6,7,1,4,2005.0,2,2,460,3,3,2,192,28,0,0,0,0,0,0,6,2007,194700,2.0,28,1,1,0,2,2724,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
